2025-11-28 09:41:16,481 [canton-env-ec-82] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::1220a2ad1939... subscribes from counter=158
2025-11-28 09:41:16,488 [canton-env-ec-103] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::122085d60efc... subscribes from counter=74
2025-11-28 09:41:16,490 [canton-env-ec-98] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::122085d60efc... subscribes from counter=137
2025-11-28 10:02:40,379 [daml.index.db.threadpool.connection.indexer-4] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T17:00:00Z)
2025-11-28 10:02:40,385 [daml.index.db.threadpool.connection.indexer-4] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T17:00:00Z)
2025-11-28 10:40:36,468 [canton-env-ec-82] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - MED::local::122085d60efc... authenticated new token with expiry 2025-11-28T18:40:36.467903Z
2025-11-28 10:40:36,468 [canton-env-ec-100] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - PAR::sandbox::1220a2ad1939... authenticated new token with expiry 2025-11-28T18:40:36.467912Z
2025-11-28 10:40:36,468 [canton-env-ec-107] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - DOM::local::122085d60efc... authenticated new token with expiry 2025-11-28T18:40:36.468250Z
2025-11-28 10:40:56,449 [canton-env-ec-50] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=topology-manager - The sequencer subscription has been terminated by the server.
2025-11-28 10:40:56,451 [canton-env-ec-50] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:participant=sandbox/domainId=local::122085d60efc - The sequencer subscription has been terminated by the server.
2025-11-28 10:40:56,451 [canton-env-ec-111] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domainId=local::122085d60efc - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 10:40:56,451 [canton-env-ec-82] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=topology-manager - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 10:40:56,452 [canton-env-ec-111] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=mediator - The sequencer subscription has been terminated by the server.
2025-11-28 10:40:56,452 [canton-env-ec-82] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=mediator - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 10:40:56,517 [canton-env-ec-98] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::122085d60efc... subscribes from counter=137
2025-11-28 10:40:56,525 [canton-env-ec-107] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::1220a2ad1939... subscribes from counter=158
2025-11-28 10:40:56,526 [canton-env-ec-95] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::122085d60efc... subscribes from counter=74
2025-11-28 11:02:40,371 [daml.index.db.threadpool.connection.indexer-14] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T18:00:00Z)
2025-11-28 11:02:40,375 [daml.index.db.threadpool.connection.indexer-14] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T18:00:00Z)
2025-11-28 11:40:16,578 [canton-env-ec-95] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - PAR::sandbox::1220a2ad1939... authenticated new token with expiry 2025-11-28T19:40:16.578128Z
2025-11-28 11:40:16,578 [canton-env-ec-100] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - MED::local::122085d60efc... authenticated new token with expiry 2025-11-28T19:40:16.578132Z
2025-11-28 11:40:16,578 [canton-env-ec-51] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - DOM::local::122085d60efc... authenticated new token with expiry 2025-11-28T19:40:16.578304Z
2025-11-28 11:40:36,481 [canton-env-ec-100] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=mediator - The sequencer subscription has been terminated by the server.
2025-11-28 11:40:36,484 [canton-env-ec-98] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:participant=sandbox/domainId=local::122085d60efc - The sequencer subscription has been terminated by the server.
2025-11-28 11:40:36,484 [canton-env-ec-111] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=mediator - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 11:40:36,484 [canton-env-ec-82] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domainId=local::122085d60efc - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 11:40:36,485 [canton-env-ec-98] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=topology-manager - The sequencer subscription has been terminated by the server.
2025-11-28 11:40:36,485 [canton-env-ec-100] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=topology-manager - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 11:40:36,550 [canton-env-ec-50] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::122085d60efc... subscribes from counter=74
2025-11-28 11:40:36,556 [canton-env-ec-46] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::122085d60efc... subscribes from counter=137
2025-11-28 11:40:36,558 [canton-env-ec-95] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::1220a2ad1939... subscribes from counter=158
2025-11-28 12:02:40,367 [daml.index.db.threadpool.connection.indexer-7] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T19:00:00Z)
2025-11-28 12:02:40,371 [daml.index.db.threadpool.connection.indexer-7] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T19:00:00Z)
2025-11-28 12:39:56,601 [canton-env-ec-50] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - MED::local::122085d60efc... authenticated new token with expiry 2025-11-28T20:39:56.600746Z
2025-11-28 12:39:56,601 [canton-env-ec-95] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - DOM::local::122085d60efc... authenticated new token with expiry 2025-11-28T20:39:56.600732Z
2025-11-28 12:39:56,601 [canton-env-ec-47] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - PAR::sandbox::1220a2ad1939... authenticated new token with expiry 2025-11-28T20:39:56.600751Z
2025-11-28 12:40:16,589 [canton-env-ec-98] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:participant=sandbox/domainId=local::122085d60efc - The sequencer subscription has been terminated by the server.
2025-11-28 12:40:16,590 [canton-env-ec-52] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domainId=local::122085d60efc - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 12:40:16,590 [canton-env-ec-50] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=mediator - The sequencer subscription has been terminated by the server.
2025-11-28 12:40:16,591 [canton-env-ec-95] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=mediator - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 12:40:16,591 [canton-env-ec-95] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=topology-manager - The sequencer subscription has been terminated by the server.
2025-11-28 12:40:16,591 [canton-env-ec-100] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=topology-manager - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 12:40:16,650 [canton-env-ec-50] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::122085d60efc... subscribes from counter=74
2025-11-28 12:40:16,657 [canton-env-ec-98] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::1220a2ad1939... subscribes from counter=158
2025-11-28 12:40:16,659 [canton-env-ec-100] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::122085d60efc... subscribes from counter=137
2025-11-28 13:02:40,380 [daml.index.db.threadpool.connection.indexer-0] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T20:00:00Z)
2025-11-28 13:02:40,385 [daml.index.db.threadpool.connection.indexer-0] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T20:00:00Z)
2025-11-28 13:39:36,638 [canton-env-ec-98] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - MED::local::122085d60efc... authenticated new token with expiry 2025-11-28T21:39:36.638223Z
2025-11-28 13:39:36,638 [canton-env-ec-107] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - PAR::sandbox::1220a2ad1939... authenticated new token with expiry 2025-11-28T21:39:36.638216Z
2025-11-28 13:39:36,638 [canton-env-ec-46] INFO  c.d.c.d.s.a.MemberAuthenticationServiceOld:domain=local - DOM::local::122085d60efc... authenticated new token with expiry 2025-11-28T21:39:36.638239Z
2025-11-28 13:39:56,615 [canton-env-ec-54] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=topology-manager - The sequencer subscription has been terminated by the server.
2025-11-28 13:39:56,617 [canton-env-ec-52] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=topology-manager - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 13:39:56,617 [canton-env-ec-98] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=mediator - The sequencer subscription has been terminated by the server.
2025-11-28 13:39:56,617 [canton-env-ec-47] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=mediator - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 13:39:56,618 [canton-env-ec-98] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:participant=sandbox/domainId=local::122085d60efc - The sequencer subscription has been terminated by the server.
2025-11-28 13:39:56,618 [canton-env-ec-46] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domainId=local::122085d60efc - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2025-11-28 13:39:56,675 [canton-env-ec-50] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - MED::local::122085d60efc... subscribes from counter=137
2025-11-28 13:39:56,682 [canton-env-ec-107] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - DOM::local::122085d60efc... subscribes from counter=74
2025-11-28 13:39:56,684 [canton-env-ec-46] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local - PAR::sandbox::1220a2ad1939... subscribes from counter=158
2025-11-28 14:02:40,371 [daml.index.db.threadpool.connection.indexer-10] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T21:00:00Z)
2025-11-28 14:02:40,376 [daml.index.db.threadpool.connection.indexer-10] INFO  c.d.c.p.i.MeteringAggregator:participant=sandbox - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000029)),2025-11-28T21:00:00Z)
2025-11-28 14:12:50,467 [canton-env-ec-82] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:7f0573891d021b48562666ba693133b6 - 'DOM::local::122085d60efc...' sends request with id 'tick-76b7ec49-5f13-4505-85c9-9302f058350a' of size 336 bytes with 0 envelopes.
2025-11-28 14:13:21,519 [canton-env-ec-111] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:fb8da06077164a7b02beb3c2b2bda7d4 - 'MED::local::122085d60efc...' sends request with id 'tick-fd08e828-3037-48c1-8efa-f9ed24408928' of size 336 bytes with 0 envelopes.
2025-11-28 14:13:51,383 [canton-env-ec-100] INFO  c.d.c.d.s.s.GrpcSequencerService:domain=local tid:797d3730ca90dd2152e13d9e37a8fae5 - 'PAR::sandbox::1220a2ad1939...' sends request with id 'tick-f5ef7bf1-c29b-4f09-9f95-e630d4bd0108' of size 338 bytes with 0 envelopes.
